id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,class
844426,28000, 60 months,17.14,697.99,D,10+ years,MORTGAGE,83000,Source Verified,debt_consolidation,28.25,0,May-96,1,8,0,18638,85.9,25,0,0,0,0,318275,21700,0
330855,30000, 36 months,7.12,927.96,A,4 years,RENT,102000,Verified,credit_card,29.29,0,Jul-04,0,27,0,26014,44.2,53,0,0,0,0,150246,58900,0
195968,10625, 36 months,13.11,358.57,B,5 years,RENT,45000,Not Verified,moving,21.12,0,Nov-05,0,6,0,9461,86.8,17,0,0,0,0,11293,10900,0
94684,12000, 36 months,14.33,412.06,C,6 years,RENT,107000,Not Verified,debt_consolidation,14.94,0,Oct-97,2,15,0,19908,55.1,37,0,0,0,0,143859,36100,0
376386,2000, 36 months,10.99,65.47,B,3 years,MORTGAGE,60000,Not Verified,home_improvement,14.9,0,Jun-05,1,11,0,3887,23.1,40,0,0,0,0,306731,16800,0
184176,25000, 60 months,20.49,669.19,E,10+ years,MORTGAGE,60300,Verified,debt_consolidation,20.86,0,Nov-98,1,10,0,8279,60.4,22,0,0,0,0,126042,13700,0
252696,6500, 36 months,11.44,214.16,B,7 years,RENT,45000,Not Verified,credit_card,15.49,0,May-06,0,7,0,10981,76.8,11,0,0,0,0,22164,14300,0
185622,2000, 36 months,10.16,64.69,B,< 1 year,RENT,15000,Not Verified,credit_card,18.48,0,Feb-04,2,5,0,1901,30.2,8,0,0,0,0,12163,6300,0
114780,16000, 36 months,15.22,556.38,C,10+ years,MORTGAGE,75000,Verified,other,18.83,0,Apr-01,0,9,0,14423,70.7,21,0,0,0,0,333953,20400,0
61379,18000, 36 months,9.67,578.03,B,5 years,RENT,104000,Not Verified,credit_card,7,0,Jun-03,3,13,0,25739,57.6,27,0,0,0,0,25739,44700,0
89062,8500, 36 months,15.61,297.21,C,10+ years,MORTGAGE,95000,Verified,credit_card,13.05,0,Dec-95,2,9,1,5910,62.2,42,0,0,0,390,36088,9500,0
320628,20725, 36 months,13.98,708.14,C,5 years,RENT,54000,Verified,debt_consolidation,29.87,0,Jul-99,4,13,1,7423,37,35,0,0,0,0,81330,20050,0
199238,10000, 36 months,12.12,332.72,B,9 years,RENT,45000,Not Verified,debt_consolidation,4.96,0,Mar-04,0,4,0,9388,67.5,9,0,0,0,0,9388,13900,0
305951,20000, 36 months,6.03,608.72,A,3 years,RENT,96012,Source Verified,debt_consolidation,7.25,0,Feb-98,1,11,0,10081,26,30,0,0,0,0,18635,38800,0
188185,10000, 36 months,11.14,328.06,B,5 years,MORTGAGE,32000,Verified,debt_consolidation,17.66,0,Jan-02,0,10,0,5963,28.8,16,0,0,0,0,116694,20700,0
109879,20000, 36 months,12.35,667.64,B,3 years,MORTGAGE,72000,Verified,debt_consolidation,21.87,0,Mar-98,0,10,0,14652,73.3,19,0,0,0,0,103560,20000,0
70863,9000, 36 months,8.9,285.78,A,n/a,RENT,26000,Verified,debt_consolidation,23.45,0,Dec-04,0,6,0,7128,49.8,14,0,0,0,0,14552,14300,0
402554,12000, 36 months,12.49,401.39,B,2 years,RENT,50000,Verified,debt_consolidation,7.35,0,Mar-03,1,7,1,9837,63.5,12,0,0,0,0,9837,15500,0
465841,15000, 36 months,11.99,498.15,B,10+ years,RENT,60000,Verified,debt_consolidation,9.16,0,Feb-91,1,7,0,11032,58.7,28,0,0,0,0,14889,18800,0
172794,10000, 36 months,13.11,337.47,B,4 years,RENT,62900,Not Verified,credit_card,21.21,0,Oct-97,0,9,0,9378,88.5,24,0,0,0,0,57214,10600,0
190041,18000, 36 months,17.27,644.18,C,3 years,MORTGAGE,120000,Not Verified,wedding,8.37,0,Jan-03,3,11,0,8990,67.1,20,0,0,0,0,255003,13400,0
113729,20000, 36 months,15.22,695.47,C,10+ years,MORTGAGE,50000,Verified,debt_consolidation,12.07,0,Apr-96,0,4,0,18830,98.6,22,0,0,0,0,18830,19100,0
346007,15125, 36 months,14.99,524.24,C,< 1 year,OWN,60000,Source Verified,credit_card,7.12,0,Oct-95,2,10,1,4248,32.7,30,0,0,0,0,8024,13000,0
644959,12750, 60 months,24.99,374.16,F,2 years,OWN,93600,Verified,debt_consolidation,12.87,0,Jun-00,0,5,0,1469,35,14,0,0,0,0,33650,4200,0
272706,9000, 36 months,12.99,303.21,C,10+ years,RENT,47000,Not Verified,credit_card,28.58,0,Nov-01,0,12,0,5006,35.5,25,0,0,0,0,48891,14100,0
653042,15000, 60 months,19.19,390.68,E,3 years,RENT,70000,Not Verified,debt_consolidation,23.71,0,Mar-03,3,22,1,10519,16.2,39,0,0,0,0,60158,64900,0
411978,21000, 36 months,10.99,687.42,B,10+ years,MORTGAGE,110000,Not Verified,debt_consolidation,22.91,0,Dec-99,2,13,0,51715,64.4,25,0,0,0,0,411667,80300,0
152657,12500, 36 months,7.9,391.13,A,7 years,MORTGAGE,130000,Source Verified,credit_card,13.06,0,Sep-92,0,14,0,5541,39.6,26,0,0,0,0,316252,14600,0
384061,16000, 36 months,10.15,517.41,B,7 years,MORTGAGE,80000,Source Verified,credit_card,23.37,0,Sep-84,2,13,0,45905,79.3,39,0,0,0,0,415989,57876,0
331635,18075, 60 months,22.15,500.76,E,< 1 year,RENT,50400,Verified,credit_card,28.87,0,Jul-90,1,16,0,24124,79.1,38,0,0,0,0,41347,30500,0
172996,20000, 36 months,12.12,665.44,B,2 years,MORTGAGE,130000,Verified,debt_consolidation,14.55,0,Apr-91,1,12,0,39228,89,24,0,0,0,0,63718,44100,0
196464,9450, 36 months,7.9,295.7,A,10+ years,RENT,34000,Not Verified,debt_consolidation,20.82,0,Apr-98,1,8,0,13474,68.4,15,0,0,0,0,14588,19700,0
401108,5000, 36 months,12.49,167.25,B,7 years,RENT,46000,Verified,debt_consolidation,2.74,0,Jun-99,3,7,1,1087,13,19,0,0,0,0,1087,8350,0
201646,16425, 36 months,15.31,571.88,C,6 years,RENT,55000,Not Verified,debt_consolidation,6.95,0,Feb-01,1,10,0,13904,51.1,28,0,0,0,0,13904,27100,0
298710,18000, 60 months,13.35,412.79,C,9 years,MORTGAGE,60000,Source Verified,debt_consolidation,15.34,0,Jun-97,0,9,0,21373,80,14,0,0,0,0,254889,26700,0
378036,18000, 36 months,12.49,602.08,B,2 years,MORTGAGE,1.00E+05,Not Verified,credit_card,25.82,0,Sep-01,1,24,0,27464,64.8,39,0,0,0,0,354202,42400,0
119158,14000, 36 months,15.22,486.83,C,5 years,RENT,44000,Not Verified,debt_consolidation,18.73,1,Jan-06,2,9,0,8640,75.1,37,0,0,0,0,36116,11500,0
94557,15000, 36 months,7.9,469.36,A,5 years,MORTGAGE,60000,Source Verified,home_improvement,26.04,0,May-05,2,8,0,4028,16.1,16,0,0,0,0,252040,25000,0
87507,15000, 36 months,10.99,491.01,B,3 years,MORTGAGE,50000,Not Verified,credit_card,20.62,0,Feb-06,0,8,0,14406,77.9,18,0,0,0,0,162098,18500,0
189854,8500, 36 months,15.8,298,C,9 years,RENT,25000,Not Verified,debt_consolidation,24.82,0,Jun-02,1,7,0,9963,83,14,0,0,0,0,20439,12000,0
66043,15000, 36 months,8.9,476.3,A,2 years,RENT,113000,Not Verified,debt_consolidation,15.61,0,Nov-07,0,8,0,13721,46.4,10,0,0,0,0,39807,29600,0
458009,3625, 36 months,23.7,141.65,F,10+ years,MORTGAGE,82656,Verified,medical,16.52,0,Jan-95,2,14,1,12442,32.9,45,0,0,0,0,320723,37800,0
189657,34475, 36 months,7.9,1078.74,A,3 years,RENT,77200,Verified,debt_consolidation,9.67,0,Sep-07,0,8,0,5463,21.8,12,0,0,0,0,11450,25100,0
179648,10000, 36 months,8.9,317.54,A,1 year,RENT,94000,Not Verified,debt_consolidation,12.19,0,Nov-99,0,13,0,11935,60.5,25,0,0,0,0,88608,19735,0
88243,12000, 36 months,10.99,392.81,B,10+ years,MORTGAGE,80000,Source Verified,debt_consolidation,15.03,0,May-00,2,10,0,19296,58.5,24,0,0,0,0,282441,33000,0
435575,3600, 36 months,12.49,120.42,B,7 years,OWN,101000,Not Verified,home_improvement,20.69,0,Apr-05,2,15,0,19246,67.3,35,0,0,0,0,260029,28600,0
196767,12000, 36 months,6.62,368.45,A,10+ years,MORTGAGE,85000,Verified,debt_consolidation,7.16,0,Sep-83,0,4,0,4523,26.4,14,0,0,0,0,145940,17159,0
122351,13000, 60 months,16.78,321.55,C,10+ years,RENT,96000,Verified,debt_consolidation,17.03,0,Dec-93,1,7,0,7809,78.9,25,0,0,0,0,23629,9900,0
384170,5000, 36 months,9.17,159.4,B,10+ years,RENT,64000,Source Verified,credit_card,15.13,0,May-03,2,6,0,6053,40.4,17,0,0,0,476,31993,15000,0
417909,15000, 36 months,10.99,491.01,B,10+ years,MORTGAGE,55000,Not Verified,debt_consolidation,21.65,0,Oct-07,0,5,1,6871,57.7,14,0,0,0,0,151654,11900,0
406391,10000, 36 months,14.16,342.56,C,10+ years,OWN,91000,Not Verified,debt_consolidation,20.94,0,Jul-97,0,9,0,9344,150.7,37,0,0,0,0,298534,6200,0
80671,8775, 36 months,9.99,283.11,B,3 years,MORTGAGE,32400,Verified,home_improvement,2.85,0,May-01,0,8,0,2061,33.8,24,0,0,0,0,136781,6100,0
183442,35000, 60 months,23.28,992.31,F,10+ years,MORTGAGE,92000,Source Verified,debt_consolidation,27.63,1,Oct-87,0,10,0,30758,62.3,24,0,0,0,0,111255,49400,0
177702,7200, 36 months,15.31,250.69,C,4 years,RENT,25000,Verified,debt_consolidation,29.33,0,Dec-97,0,18,1,12979,53.6,30,0,0,0,0,137606,24200,0
699942,19200, 36 months,16.99,684.44,D,1 year,MORTGAGE,48000,Not Verified,debt_consolidation,26.13,0,Sep-98,1,18,0,26791,54.7,24,0,0,0,0,31323,49000,0
805621,25200, 60 months,13.99,586.23,C,2 years,RENT,70000,Source Verified,credit_card,30.14,4,Sep-02,1,34,0,17029,42.8,77,0,0,0,0,95011,39800,0
373673,11000, 36 months,6.03,334.8,A,2 years,MORTGAGE,52000,Not Verified,credit_card,18.15,0,Dec-83,0,9,0,10600,34.5,20,0,0,0,0,199149,30700,0
331685,12000, 36 months,8.39,378.2,A,5 years,RENT,58000,Not Verified,debt_consolidation,17.43,0,Apr-99,0,19,0,14632,37.7,32,0,0,0,0,24643,38800,0
769443,12000, 36 months,11.53,395.89,B,3 years,RENT,43000,Not Verified,debt_consolidation,9.38,0,Aug-07,0,7,0,9246,78.4,10,0,0,0,0,9246,11800,0
135196,13200, 36 months,6.03,401.75,A,10+ years,MORTGAGE,69000,Not Verified,debt_consolidation,23.79,0,May-99,0,7,0,12743,20.9,13,0,0,0,0,117170,61000,0
683915,12000, 60 months,13.99,279.16,C,10+ years,RENT,85000,Source Verified,moving,17.66,0,Aug-03,0,7,0,155,1.1,34,0,0,0,0,322884,14500,0
86430,23000, 36 months,12.99,774.86,B,8 years,RENT,68700,Verified,credit_card,20.76,0,Jun-97,0,15,0,22533,59.3,28,0,0,0,0,31730,38000,0
327003,5000, 36 months,11.67,165.29,B,10+ years,MORTGAGE,110000,Not Verified,debt_consolidation,17.28,5,Mar-84,0,9,0,4595,35.3,33,0,0,0,0,191835,13000,0
185519,4000, 36 months,13.11,134.99,B,4 years,RENT,65000,Not Verified,debt_consolidation,15.33,0,Oct-03,0,11,0,4022,67,19,0,0,0,0,55868,6000,0
272403,5975, 36 months,14.49,205.64,C,< 1 year,RENT,15000,Source Verified,debt_consolidation,13.52,0,Jun-06,0,6,0,6083,49.1,10,0,0,0,0,6083,12400,0
158576,11000, 36 months,14.09,376.44,B,4 years,RENT,52000,Verified,debt_consolidation,18.46,0,Sep-07,1,7,0,10163,44,12,0,0,0,0,39405,23100,0
179539,10000, 36 months,11.14,328.06,B,10+ years,OWN,77000,Not Verified,debt_consolidation,7.7,1,Feb-95,1,9,0,3769,48.9,16,0,0,0,0,413327,7700,0
201813,20050, 60 months,18.49,514.5,D,3 years,MORTGAGE,270000,Verified,other,10.4,0,Apr-06,3,14,0,8104,38.2,35,0,0,0,0,131776,21200,0
301499,10000, 60 months,16.99,248.48,D,2 years,RENT,55000,Source Verified,debt_consolidation,30.17,1,Aug-02,0,8,1,5183,57,22,0,0,0,0,31667,9100,0
169774,15000, 36 months,6.03,456.54,A,9 years,MORTGAGE,84000,Not Verified,credit_card,14.53,1,Dec-96,0,11,0,23197,27.6,32,0,0,0,0,302354,84056,0
53804,14800, 60 months,15.61,356.85,C,10+ years,RENT,42000,Source Verified,credit_card,28.8,0,Jun-00,0,23,0,22700,44.4,33,0,0,0,0,32450,51100,0
373039,26375, 60 months,23.43,750.06,F,10+ years,MORTGAGE,78000,Source Verified,debt_consolidation,28.11,0,Jul-83,0,19,0,43431,92.4,32,0,0,0,0,375363,47000,0
98471,16925, 36 months,10.64,551.23,B,1 year,OWN,63000,Source Verified,debt_consolidation,21.43,0,Sep-88,0,15,0,15017,44.4,26,0,0,0,0,47220,33800,0
57034,12000, 36 months,10.99,392.81,B,4 years,OWN,68000,Source Verified,credit_card,9.5,1,Mar-99,0,7,1,16547,38,22,0,0,0,0,103800,43600,0
409085,12000, 60 months,13.65,277.05,C,10+ years,RENT,75000,Source Verified,credit_card,20.38,0,Aug-94,0,6,0,29654,92.7,13,0,0,0,0,91492,32000,0
239201,3600, 36 months,7.49,111.97,A,10+ years,MORTGAGE,48000,Verified,home_improvement,11.58,0,May-96,0,8,1,3861,15.4,30,0,0,0,0,17911,25000,0
156821,16000, 36 months,6.62,491.26,A,10+ years,MORTGAGE,90400,Not Verified,home_improvement,12.46,0,Nov-99,1,13,0,4992,11.7,35,0,0,0,0,128282,42767,0
817919,2400, 36 months,14.65,82.79,C,10+ years,RENT,47000,Source Verified,other,31.97,0,Sep-04,0,15,0,15128,72,33,0,0,0,0,22523,21000,0
130304,14000, 36 months,6.62,429.86,A,10+ years,MORTGAGE,98000,Verified,debt_consolidation,16.85,1,Aug-82,0,19,0,31981,54.4,38,0,0,0,0,171813,58800,0
751823,12600, 36 months,8.18,395.89,B,10+ years,RENT,55000,Source Verified,credit_card,25.88,0,Sep-04,1,33,0,8552,55.2,76,0,0,0,0,126966,15500,0
194545,3650, 36 months,8.9,115.9,A,2 years,MORTGAGE,76238,Not Verified,home_improvement,11.02,0,Nov-03,1,10,0,1730,39.3,15,0,0,0,0,95244,4400,0
464324,4000, 36 months,11.99,132.84,B,10+ years,OWN,30000,Not Verified,debt_consolidation,11.24,0,Oct-77,0,8,1,7964,48,14,0,0,0,0,7964,16600,0
464719,15000, 36 months,16.24,529.14,C,10+ years,RENT,120000,Not Verified,credit_card,13.74,0,Sep-04,1,8,0,36381,83.8,20,0,0,0,0,52191,43400,0
293040,10000, 60 months,16.99,248.48,D,8 years,RENT,25000,Source Verified,debt_consolidation,14.43,0,Aug-06,0,26,0,9059,79.5,32,0,0,0,69,71601,11400,0
284412,35000, 60 months,23.43,995.34,F,2 years,MORTGAGE,103000,Verified,house,7.63,0,Feb-09,0,18,0,17844,29.5,23,0,0,0,0,324070,60500,0
357141,15400, 36 months,13.35,521.49,C,10+ years,MORTGAGE,121126,Not Verified,debt_consolidation,10.51,0,Nov-86,0,11,0,38736,55.3,54,0,0,0,0,636565,101700,0
433456,10000, 36 months,11.99,332.1,B,10+ years,MORTGAGE,85000,Not Verified,debt_consolidation,6.41,2,Jun-02,0,9,0,3616,67,35,0,0,0,0,130747,5400,0
127726,2000, 36 months,18.75,73.06,D,10+ years,MORTGAGE,65000,Verified,other,21.03,0,Oct-99,1,10,0,40171,94.3,28,0,0,0,0,366537,42600,0
95314,3000, 36 months,13.68,102.07,C,2 years,RENT,35672,Verified,debt_consolidation,9.39,0,Mar-89,0,7,1,3160,27.5,27,0,0,0,0,10830,11500,0
82593,10000, 60 months,22.4,278.47,E,5 years,RENT,70000,Verified,house,19.1,0,Jan-08,2,9,0,8077,61.7,12,0,0,0,0,35488,13100,0
171238,10000, 36 months,12.12,332.72,B,n/a,RENT,71000,Verified,debt_consolidation,14.08,0,May-98,0,10,0,12468,84.8,16,0,0,0,0,28502,14700,0
101403,16000, 36 months,16.78,568.7,C,4 years,RENT,52400,Source Verified,credit_card,12.32,0,Feb-96,1,21,0,20647,71.7,38,0,0,0,0,71751,28800,0
795314,6500, 36 months,9.17,207.22,B,2 years,MORTGAGE,50000,Not Verified,debt_consolidation,6.84,0,Oct-02,0,9,0,9650,48.5,19,0,0,0,0,123663,19900,0
323914,5500, 36 months,16.29,194.16,D,< 1 year,MORTGAGE,36000,Not Verified,other,34.03,1,Oct-96,3,11,1,3505,50.1,31,0,0,1,0,143799,7000,0
271270,7200, 36 months,12.99,242.57,C,7 years,RENT,40000,Source Verified,debt_consolidation,29.31,2,Feb-07,0,7,0,5054,70.2,55,0,0,0,0,39247,7200,0
192497,20000, 36 months,14.33,686.77,C,2 years,RENT,55600,Not Verified,credit_card,26.63,0,Feb-99,1,11,0,11565,62.9,19,0,0,0,0,41853,18400,0
462780,8000, 36 months,14.47,275.26,C,10+ years,OWN,90000,Not Verified,other,28.29,1,Jul-84,2,14,0,39371,60.9,32,0,0,0,0,158585,64700,0
106359,6000, 36 months,18.85,219.49,D,7 years,RENT,39000,Not Verified,credit_card,5.99,0,Feb-08,1,5,0,5618,80.3,9,0,0,0,0,6742,7000,0
170759,8000, 36 months,10.16,258.74,B,10+ years,MORTGAGE,120000,Not Verified,credit_card,21.98,0,Jan-88,1,11,0,20671,86.1,29,0,0,0,0,325325,24000,0
115957,15000, 36 months,13.68,510.34,C,10+ years,MORTGAGE,80000,Verified,debt_consolidation,2.91,0,Feb-89,0,1,0,9653,96.5,8,0,0,0,0,9653,10000,0
92667,11200, 36 months,13.68,381.06,C,< 1 year,MORTGAGE,1.00E+05,Source Verified,debt_consolidation,11.98,0,Jan-02,2,12,0,39021,91.6,19,0,0,0,0,347177,42600,0
268601,19650, 36 months,20.99,740.22,E,5 years,RENT,50000,Not Verified,debt_consolidation,30.56,2,Apr-02,3,14,0,23193,69.5,44,0,0,0,0,46148,33348,0
270226,30900, 60 months,25.99,924.98,G,6 years,RENT,115000,Verified,house,12.07,0,Dec-07,0,10,0,9645,48.7,14,0,0,0,0,17039,19800,0
881893,35000, 36 months,12.99,1179.12,C,10+ years,MORTGAGE,105820,Verified,debt_consolidation,21.15,2,Nov-81,1,10,0,18760,33.1,26,0,0,0,0,231630,56700,0
435377,8000, 36 months,12.99,269.52,B,5 years,MORTGAGE,70000,Not Verified,debt_consolidation,8.21,0,May-03,2,6,0,4856,70.4,16,0,0,0,0,12672,6900,0
187584,14000, 36 months,14.33,480.74,C,10+ years,MORTGAGE,70000,Not Verified,credit_card,6.4,0,Jul-02,1,18,0,12962,47.7,35,0,0,0,0,130937,27200,0
357281,2500, 36 months,16.99,89.12,D,10+ years,RENT,75000,Not Verified,car,23.74,0,Mar-04,1,10,0,16786,74.9,30,0,0,0,0,52875,22400,0
162026,6000, 36 months,12.12,199.63,B,7 years,MORTGAGE,103000,Verified,debt_consolidation,18.05,1,Oct-98,1,10,0,31754,83.8,19,0,0,0,0,390463,37900,0
426852,12900, 60 months,24.5,374.87,F,6 years,MORTGAGE,85000,Source Verified,debt_consolidation,23.14,0,Feb-02,1,12,0,26944,89.8,29,0,0,0,0,49528,30000,0
422551,8000, 36 months,12.99,269.52,B,5 years,MORTGAGE,60000,Source Verified,major_purchase,10.08,0,Jan-02,1,9,1,879,13.3,36,0,0,0,0,34808,6600,0
69093,11850, 36 months,13.67,403.11,B,2 years,OWN,67787,Not Verified,credit_card,18.18,0,Apr-98,1,14,0,24304,75,34,0,0,0,0,31805,32400,0
292546,13500, 60 months,24.08,389,F,3 years,MORTGAGE,37800,Source Verified,debt_consolidation,20.63,0,Jul-92,0,6,0,12434,81.8,14,0,0,0,0,245828,15200,0
196840,4700, 36 months,13.11,158.62,B,10+ years,MORTGAGE,59000,Not Verified,debt_consolidation,17.51,0,Sep-98,1,12,0,21702,58.3,29,0,0,0,0,165518,37200,0
45027,15825, 36 months,17.57,568.71,D,10+ years,RENT,75000,Not Verified,other,14.53,0,Jan-02,1,10,0,17489,54.5,26,0,0,0,0,24726,32100,0
246967,6000, 36 months,8.67,189.88,B,< 1 year,MORTGAGE,77000,Source Verified,debt_consolidation,27.73,0,Mar-98,1,14,0,12620,28.7,17,0,0,0,0,73053,44000,0
171877,12725, 36 months,12.12,423.39,B,6 years,RENT,47550,Not Verified,debt_consolidation,19.48,0,Nov-93,0,5,0,39838,84.4,17,0,0,0,0,39838,47200,0
242162,8000, 36 months,15.99,281.22,D,3 years,RENT,50000,Not Verified,credit_card,7.03,0,Mar-06,0,3,0,11895,82,14,0,0,0,0,11895,14500,0
292997,4950, 36 months,14.49,170.36,C,10+ years,MORTGAGE,51000,Source Verified,home_improvement,13.6,3,Mar-96,1,6,0,2519,63,27,0,0,0,54,141450,4000,0
194904,5000, 36 months,7.9,156.46,A,3 years,RENT,43000,Not Verified,debt_consolidation,2.82,0,Sep-06,1,5,0,1681,20,9,0,0,0,0,1681,8400,0
188517,20050, 60 months,22.95,564.65,F,< 1 year,OWN,46000,Verified,debt_consolidation,22.17,0,Jun-01,0,11,0,25846,77.2,48,0,0,0,0,161899,33474,0
289580,8400, 36 months,9.17,267.79,B,6 years,RENT,65000,Not Verified,debt_consolidation,16.21,2,Mar-01,1,22,0,4994,18.9,51,0,0,0,943,110094,26444,0
393337,19500, 60 months,15.61,470.18,D,10+ years,OWN,83361,Source Verified,debt_consolidation,26.17,0,Jul-04,1,13,0,16748,55.8,28,0,0,0,0,77715,30000,0
158636,3000, 36 months,12.12,99.82,B,9 years,MORTGAGE,47000,Not Verified,credit_card,9.01,0,Feb-03,1,5,0,3215,67,12,0,0,0,0,82935,4800,0
628745,10000, 60 months,8.18,203.63,B,4 years,MORTGAGE,82000,Source Verified,credit_card,6.94,0,Aug-11,0,11,0,8650,40.2,14,0,0,0,0,249105,21500,0
157060,7200, 36 months,14.33,247.24,C,10+ years,MORTGAGE,40000,Verified,debt_consolidation,17.16,0,Jun-03,1,6,0,4804,96.1,11,0,0,0,0,100509,5000,0
870475,12000, 36 months,13.66,408.16,C,10+ years,MORTGAGE,180000,Not Verified,debt_consolidation,9.99,0,Oct-91,0,11,0,24887,79.8,29,0,0,0,0,299755,31200,0
303070,2500, 36 months,13.35,84.66,C,10+ years,MORTGAGE,40524,Source Verified,home_improvement,24.7,1,Nov-77,0,9,0,28753,91,29,0,0,0,0,232222,31600,0
189590,6000, 36 months,6.03,182.62,A,< 1 year,OWN,55000,Not Verified,debt_consolidation,6.91,0,Mar-06,0,6,0,3803,11.5,9,0,0,0,0,12267,33000,0
131658,18500, 36 months,6.62,568.02,A,5 years,MORTGAGE,72400,Not Verified,debt_consolidation,21.12,0,Aug-00,0,19,0,20964,47.9,34,0,0,0,0,195443,43800,0
670512,10000, 36 months,5.32,301.15,A,10+ years,MORTGAGE,116000,Not Verified,credit_card,8.1,0,Oct-98,1,31,0,12141,15.2,59,0,0,0,0,120676,83700,0
443214,8000, 36 months,6.03,243.49,A,3 years,MORTGAGE,127000,Verified,major_purchase,16.28,0,Sep-99,0,23,0,1867,5.4,46,0,0,0,0,358621,34300,0
92788,15000, 60 months,15.88,363.82,C,2 years,MORTGAGE,49000,Source Verified,debt_consolidation,12.71,0,Jan-06,1,9,0,13403,74,12,0,0,0,0,171394,18100,0
406582,13275, 60 months,21.99,366.57,E,4 years,MORTGAGE,50000,Not Verified,home_improvement,27.53,2,May-01,1,6,0,611,29.1,43,0,0,0,0,106019,2100,0
236507,10000, 36 months,10.49,324.98,B,10+ years,MORTGAGE,90000,Source Verified,debt_consolidation,17.73,0,Feb-88,3,12,0,30942,92.1,23,0,0,0,0,421435,33600,0
147029,20000, 36 months,12.12,665.44,B,n/a,MORTGAGE,73281,Verified,debt_consolidation,12.81,0,Apr-00,1,12,1,13371,39.6,18,0,0,0,0,267631,33800,0
166789,7000, 60 months,11.14,152.69,B,1 year,MORTGAGE,96000,Verified,car,7.19,2,Apr-87,2,12,0,8631,9,27,0,0,0,0,631665,95800,0
404483,10800, 60 months,14.16,252.2,C,2 years,RENT,44500,Source Verified,debt_consolidation,20.33,1,Nov-06,2,20,0,6049,27.5,33,0,0,0,0,69711,22000,0
257625,20000, 36 months,9.49,640.57,B,8 years,MORTGAGE,75000,Source Verified,debt_consolidation,16.51,1,Jul-94,0,12,0,15698,54.9,27,0,0,0,0,208446,28600,0
875338,14000, 36 months,10.49,454.97,B,4 years,RENT,80000,Not Verified,debt_consolidation,13.8,0,Apr-01,0,16,0,8020,60.3,28,0,0,0,0,52537,13300,0
331710,13950, 36 months,17.57,501.33,D,9 years,OWN,35000,Source Verified,debt_consolidation,26.06,0,Mar-00,2,22,0,34574,61.1,46,0,0,0,0,34574,56600,0
817368,19000, 36 months,13.99,649.29,C,4 years,MORTGAGE,65000,Not Verified,major_purchase,5.39,0,Jun-10,2,12,0,14587,42.4,13,0,0,0,0,153382,34400,0
746284,25000, 60 months,17.57,629.01,D,10+ years,MORTGAGE,65000,Source Verified,credit_card,27.89,0,May-02,0,16,0,47456,60.3,39,0,0,0,0,274607,78700,0
60659,35000, 36 months,15.61,1223.77,C,10+ years,RENT,95000,Verified,debt_consolidation,10.43,1,Dec-01,0,10,0,36641,73.4,20,0,0,0,0,36641,49900,0
280669,2400, 36 months,12.49,80.28,B,5 years,RENT,37000,Not Verified,debt_consolidation,15.67,0,Mar-97,1,10,2,2731,21.3,16,0,0,0,0,16629,12800,0
323956,1500, 36 months,12.99,50.54,C,1 year,RENT,39300,Verified,debt_consolidation,20.31,1,Jul-97,0,21,0,6999,77.8,25,0,0,0,0,66507,9000,0
117121,10000, 36 months,13.05,337.19,B,9 years,RENT,60000,Not Verified,debt_consolidation,22.76,0,Jul-00,0,10,0,33068,91.6,24,0,0,0,0,48748,36100,0
119816,10000, 36 months,14.33,343.39,C,1 year,MORTGAGE,76000,Verified,debt_consolidation,15.96,2,Nov-96,0,15,0,9914,90.1,23,0,0,0,0,192914,11000,0
346006,18000, 60 months,16.99,447.25,D,10+ years,MORTGAGE,97000,Not Verified,debt_consolidation,26.08,0,Jul-91,0,16,0,48645,70.1,32,0,0,0,0,178239,69400,0
181294,10000, 36 months,19.72,370.22,D,3 years,RENT,45000,Source Verified,wedding,9.49,0,Apr-02,1,7,0,3463,48.8,18,0,0,0,0,13578,7100,0
654461,15000, 60 months,10.99,326.07,B,5 years,OWN,55000,Not Verified,major_purchase,5.89,0,Aug-98,0,15,0,3464,10,47,0,0,0,0,176836,34500,0
739541,9525, 36 months,13.99,325.5,C,3 years,RENT,50000,Source Verified,debt_consolidation,19.34,1,Aug-98,0,15,1,5899,53.1,41,0,0,0,0,18183,11100,0
174287,9800, 36 months,13.11,330.73,B,< 1 year,RENT,55000,Verified,credit_card,19.64,0,Oct-98,0,2,0,34265,99,8,0,0,0,0,34265,34594,0
417231,12000, 36 months,14.64,413.88,C,10+ years,RENT,63000,Source Verified,debt_consolidation,17.66,0,Dec-95,1,9,5,6168,25.2,15,0,0,0,180,41379,24500,0
739525,10000, 60 months,9.17,208.41,B,8 years,MORTGAGE,85000,Verified,debt_consolidation,17.2,0,Apr-99,1,13,0,5772,13.6,23,0,0,0,0,234668,42300,0
